id,vecmodel_id,brand_id/id,name,old_model_code
product_model_400815,400815,product_brand_0000001227,STX,
product_model_400816,400816,product_brand_0000001227,STX,
product_model_400817,400817,product_brand_0000001227,STX,
product_model_400818,400818,product_brand_0000001227,STX,
product_model_400819,400819,product_brand_0000001227,STX,
product_model_400820,400820,product_brand_0000001227,STX(SAME W/ B#401183),
product_model_400821,400821,product_brand_0000001227,STX,
product_model_400822,400822,product_brand_0000001227,STX,
product_model_400823,400823,product_brand_0000001227,STX,
product_model_400824,400824,product_brand_0000001227,STX,
product_model_400825,400825,product_brand_0000001227,STX,
product_model_400826,400826,product_brand_0000001227,STX,
product_model_400827,400827,product_brand_0000001227,STX,
product_model_400828,400828,product_brand_0000001227,STX,
product_model_400829,400829,product_brand_0000001227,STX125,
product_model_400830,400830,product_brand_0000001227,STX,
product_model_400831,400831,product_brand_0000001227,STX,
product_model_400832,400832,product_brand_0000001227,STX,
product_model_400833,400833,product_brand_0000001227,STX,
product_model_400834,400834,product_brand_0000001227,STX125,
product_model_400835,400835,product_brand_0000001227,STX125,
product_model_400836,400836,product_brand_0000001227,"STX,CRYPTON",
product_model_400837,400837,product_brand_0000001227,"STX, YD125",
product_model_400838,400838,product_brand_0000001227,"STX, YD125",
product_model_400841,400841,product_brand_0000001227,V80,
product_model_400842,400842,product_brand_0000001227,"RXT135, DT125",
product_model_400843,400843,product_brand_0000001227,DT125 DISC,
product_model_400844,400844,product_brand_0000001227,YA7,
product_model_400846,400846,product_brand_0000001227,YL2GF,
product_model_400847,400847,product_brand_0000001227,"DT125, O1W",
product_model_400848,400848,product_brand_0000001227,"DT125, O1W",
product_model_400849,400849,product_brand_0000001227,"DT125, O1W",
product_model_400850,400850,product_brand_0000001227,YL2DX,
product_model_400851,400851,product_brand_0000001227,YL2DX,
product_model_400852,400852,product_brand_0000001227,RS100,
product_model_400853,400853,product_brand_0000001227,"YL2, RS100",
product_model_400854,400854,product_brand_0000001227,"DT125G, O1W",
product_model_400855,400855,product_brand_0000001227,DT100X,
product_model_400857,400857,product_brand_0000001227,"DT125, O1W",
product_model_400858,400858,product_brand_0000001227,"DT125, O1W",
product_model_400859,400859,product_brand_0000001227,RS125,
product_model_400860,400860,product_brand_0000001227,RP125,
product_model_400861,400861,product_brand_0000001227,RS100,
product_model_400862,400862,product_brand_0000001227,DT100X,
product_model_400864,400864,product_brand_0000001227,XT225,
product_model_400866,400866,product_brand_0000001227,DT125G,
product_model_400867,400867,product_brand_0000001227,DT100X,
product_model_400868,400868,product_brand_0000001227,"V50, V75",
product_model_400870,400870,product_brand_0000001227,RS100,
product_model_400872,400872,product_brand_0000001227,YT115,
product_model_400873,400873,product_brand_0000001227,RXT135,
product_model_400874,400874,product_brand_0000001227,DT100X,
product_model_400875,400875,product_brand_0000001227,"DT100, OIU",
product_model_400876,400876,product_brand_0000001227,"DT125, O1W",
product_model_400878,400878,product_brand_0000001227,DT125D,
product_model_400881,400881,product_brand_0000001227,RX50,
product_model_400882,400882,product_brand_0000001227,YL2,
product_model_400883,400883,product_brand_0000001227,YL2,
product_model_400884,400884,product_brand_0000001227,RS100,
product_model_400887,400887,product_brand_0000001227,YL2,
product_model_400888,400888,product_brand_0000001227,RS125,
product_model_400889,400889,product_brand_0000001227,DT O1W,
product_model_400890,400890,product_brand_0000001227,YA7,
product_model_400891,400891,product_brand_0000001227,RS125T,
product_model_400892,400892,product_brand_0000001227,RXT135,
product_model_400893,400893,product_brand_0000001227,RXT135,
product_model_400894,400894,product_brand_0000001227,RXT135,
product_model_400895,400895,product_brand_0000001227,RS100,
product_model_400897,400897,product_brand_0000001227,RS125,
product_model_400898,400898,product_brand_0000001227,DT175,
product_model_400899,400899,product_brand_0000001227,DT175,
product_model_400900,400900,product_brand_0000001227,DT175,
product_model_400901,400901,product_brand_0000001227,J1,
product_model_400902,400902,product_brand_0000001227,RP125,
product_model_400903,400903,product_brand_0000001227,MA50,
product_model_400904,400904,product_brand_0000001227,YG1,
product_model_400906,400906,product_brand_0000001227,FS80,
product_model_400907,400907,product_brand_0000001227,DT175,
product_model_400908,400908,product_brand_0000001227,"DT125G, DT175",
product_model_400909,400909,product_brand_0000001227,YL2,
product_model_400910,400910,product_brand_0000001227,DT100X,
product_model_400911,400911,product_brand_0000001227,RS100,
product_model_400912,400912,product_brand_0000001227,YL2,
product_model_400913,400913,product_brand_0000001227,V50,
product_model_400914,400914,product_brand_0000001227,DT100X,
product_model_400916,400916,product_brand_0000001227,"DT125, O1W",
product_model_400917,400917,product_brand_0000001227,DT100X,
product_model_400918,400918,product_brand_0000001227,DT175,
product_model_400919,400919,product_brand_0000001227,"DT100, OIU",
product_model_400920,400920,product_brand_0000001227,DT100X,
product_model_400922,400922,product_brand_0000001227,"DT175,125G",
product_model_400923,400923,product_brand_0000001227,RXT135,
product_model_400924,400924,product_brand_0000001227,COMMON,
product_model_400925,400925,product_brand_0000001227,RXT135,
product_model_400926,400926,product_brand_0000001227,RXT135,
product_model_400927,400927,product_brand_0000001227,"DT125, O1W",
product_model_400928,400928,product_brand_0000001227,"DT125, O1W",
product_model_400929,400929,product_brand_0000001227,DT175,
product_model_400930,400930,product_brand_0000001227,DT125 DISC,
product_model_400932,400932,product_brand_0000001227,CRYPTON,
product_model_400933,400933,product_brand_0000001227,STX125,
product_model_400934,400934,product_brand_0000001227,RS100,
product_model_400935,400935,product_brand_0000001227,COMMON,
product_model_400936,400936,product_brand_0000001227,"DT125, O1W",
product_model_400937,400937,product_brand_0000001227,"DT125, O1W",
product_model_400938,400938,product_brand_0000001227,DT125G,
product_model_400939,400939,product_brand_0000001227,STX125,
product_model_400940,400940,product_brand_0000001227,CRYPTON,
product_model_400941,400941,product_brand_0000001227,STX125,
product_model_400942,400942,product_brand_0000001227,STX,
product_model_400943,400943,product_brand_0000001227,STX,
product_model_400944,400944,product_brand_0000001227,STX125,
product_model_400945,400945,product_brand_0000001227,STX,
product_model_400946,400946,product_brand_0000001227,STX,
product_model_400947,400947,product_brand_0000001227,STX,
product_model_400948,400948,product_brand_0000001227,"STX, YD125",
product_model_400949,400949,product_brand_0000001227,"STX, YD125",
product_model_400950,400950,product_brand_0000001227,STX,
product_model_400951,400951,product_brand_0000001227,STX,
product_model_400952,400952,product_brand_0000001227,STX,
product_model_400953,400953,product_brand_0000001227,STX,
product_model_400954,400954,product_brand_0000001227,"DT125, O1W",
product_model_400955,400955,product_brand_0000001227,DT100X,
product_model_400956,400956,product_brand_0000001227,COMMON,
product_model_400957,400957,product_brand_0000001227,"DT125, O1W",
product_model_400958,400958,product_brand_0000001227,RS125T,
product_model_400959,400959,product_brand_0000001227,"RXT135, RS100",
product_model_400960,400960,product_brand_0000001227,YL2,
product_model_400961,400961,product_brand_0000001227,V50,
product_model_400962,400962,product_brand_0000001227,YL2,
product_model_400963,400963,product_brand_0000001227,DT125,
product_model_400964,400964,product_brand_0000001227,"DT125, O1W",
product_model_400965,400965,product_brand_0000001227,STX125,
product_model_400966,400966,product_brand_0000001227,DT100X,
product_model_400967,400967,product_brand_0000001227,RXT135,
product_model_400968,400968,product_brand_0000001227,DT100X,
product_model_400969,400969,product_brand_0000001227,YT115,
product_model_400970,400970,product_brand_0000001227,YT115,
product_model_400971,400971,product_brand_0000001227,YT115,
product_model_400972,400972,product_brand_0000001227,YT115,
product_model_400973,400973,product_brand_0000001227,YT115,
product_model_400974,400974,product_brand_0000001227,RS100,
product_model_400975,400975,product_brand_0000001227,RS100,
product_model_400976,400976,product_brand_0000001227,STX125,
product_model_400977,400977,product_brand_0000001227,"DT125, O1W",
product_model_400978,400978,product_brand_0000001227,STX125,
product_model_400979,400979,product_brand_0000001227,STX125,
product_model_400980,400980,product_brand_0000001227,RS100,
product_model_400981,400981,product_brand_0000001227,RS100,
product_model_400982,400982,product_brand_0000001227,RS100,
product_model_400983,400983,product_brand_0000001227,RS100,
product_model_400984,400984,product_brand_0000001227,YL2GF,
product_model_400985,400985,product_brand_0000001227,DTR200,
product_model_400986,400986,product_brand_0000001227,DTR200,
product_model_400987,400987,product_brand_0000001227,DTR200,
product_model_400988,400988,product_brand_0000001227,V50,
product_model_400989,400989,product_brand_0000001227,"STX,DT125",
product_model_400990,400990,product_brand_0000001227,DT175,
product_model_400991,400991,product_brand_0000001227,DT175,
product_model_400992,400992,product_brand_0000001227,STX,
product_model_400993,400993,product_brand_0000001227,STX,
product_model_400994,400994,product_brand_0000001227,STX,
product_model_400995,400995,product_brand_0000001227,STX125,
product_model_400996,400996,product_brand_0000001227,STX,
product_model_400997,400997,product_brand_0000001227,STX,
product_model_400998,400998,product_brand_0000001227,STX,
product_model_400999,400999,product_brand_0000001227,STX,
product_model_401,401,product_brand_0000001187,,
product_model_401000,401000,product_brand_0000001227,"DT125, O1W",
product_model_401001,401001,product_brand_0000001227,CRYPTON,
product_model_401002,401002,product_brand_0000001227,"DT125, O1W",
product_model_401003,401003,product_brand_0000001227,COMMON,
product_model_401004,401004,product_brand_0000001227,"DT125, O1W",
product_model_401005,401005,product_brand_0000001227,"DT125, O1W",
product_model_401006,401006,product_brand_0000001227,"DT125, O1W",
product_model_401007,401007,product_brand_0000001227,"DT125, O1W",
product_model_401008,401008,product_brand_0000001227,STX,
product_model_401009,401009,product_brand_0000001227,COMMON,
product_model_401010,401010,product_brand_0000001227,COMMON,
product_model_401012,401012,product_brand_0000001227,RS100,
product_model_401013,401013,product_brand_0000001227,STX,
product_model_401014,401014,product_brand_0000001227,COMMON,
product_model_401015,401015,product_brand_0000001227,RXT135,
product_model_401016,401016,product_brand_0000001227,RXT135,
product_model_401017,401017,product_brand_0000001227,RXT135,
product_model_401018,401018,product_brand_0000001227,RXT135,
product_model_401019,401019,product_brand_0000001227,RXT135,
product_model_401020,401020,product_brand_0000001227,DTR200,
product_model_401021,401021,product_brand_0000001227,DTR200,
product_model_401022,401022,product_brand_0000001227,DTR200,
product_model_401023,401023,product_brand_0000001227,STX125,
product_model_401024,401024,product_brand_0000001227,STX125,
product_model_401025,401025,product_brand_0000001227,STX125,
product_model_401026,401026,product_brand_0000001227,STX125,
product_model_401027,401027,product_brand_0000001227,STX125,
product_model_401028,401028,product_brand_0000001227,DT O1W,
