id,barcode_affix,name,parent_id/id,removal_strategy_id/id
make_1237,03,Suzuki,major_class_1237,
group_1237,26,Sprocket and Chain,make_1237,
subgroup_1237,006,Drive Chain kit,group_1237,
major_class_1238,01,MC,product_category_sp,
make_1238,03,Suzuki,major_class_1238,
group_1238,26,Sprocket and Chain,make_1238,
subgroup_1238,007,"Pin, Sprocket Knock",group_1238,
major_class_1239,01,MC,product_category_sp,
make_1239,03,Suzuki,major_class_1239,
group_1239,26,Sprocket and Chain,make_1239,
subgroup_1239,008,"Retainer, Rear Sprocket",group_1239,
major_class_1240,01,MC,product_category_sp,
make_1240,03,Suzuki,major_class_1240,
group_1240,26,Sprocket and Chain,make_1240,
subgroup_1240,009,"Sprocket, Camshaft",group_1240,
major_class_1241,01,MC,product_category_sp,
make_1241,03,Suzuki,major_class_1241,
group_1241,26,Sprocket and Chain,make_1241,
subgroup_1241,010,"Sprocket, Engine",group_1241,
major_class_1242,01,MC,product_category_sp,
make_1242,03,Suzuki,major_class_1242,
group_1242,26,Sprocket and Chain,make_1242,
subgroup_1242,011,"Sprocket, Holder",group_1242,
major_class_1243,01,MC,product_category_sp,
make_1243,03,Suzuki,major_class_1243,
group_1243,26,Sprocket and Chain,make_1243,
subgroup_1243,012,"Sprocket, RR",group_1243,
major_class_1244,01,MC,product_category_sp,
make_1244,03,Suzuki,major_class_1244,
group_1244,29,Wheel,make_1244,
subgroup_1244,001,Clutch Hub,group_1244,
major_class_1245,01,MC,product_category_sp,
make_1245,03,Suzuki,major_class_1245,
group_1245,29,Wheel,make_1245,
subgroup_1245,002,Front Axle,group_1245,
major_class_1246,01,MC,product_category_sp,
make_1246,03,Suzuki,major_class_1246,
group_1246,29,Wheel,make_1246,
subgroup_1246,003,Holder,group_1246,
major_class_1247,01,MC,product_category_sp,
make_1247,03,Suzuki,major_class_1247,
group_1247,29,Wheel,make_1247,
subgroup_1247,004,"Hub, Front",group_1247,
major_class_1248,01,MC,product_category_sp,
make_1248,03,Suzuki,major_class_1248,
group_1248,29,Wheel,make_1248,
subgroup_1248,005,Pivot Axle,group_1248,
major_class_1249,01,MC,product_category_sp,
make_1249,03,Suzuki,major_class_1249,
group_1249,29,Wheel,make_1249,
subgroup_1249,006,Rear Axle,group_1249,
major_class_1250,01,MC,product_category_sp,
make_1250,03,Suzuki,major_class_1250,
group_1250,29,Wheel,make_1250,
subgroup_1250,007,Rear Hub,group_1250,
major_class_1251,01,MC,product_category_sp,
make_1251,03,Suzuki,major_class_1251,
group_1251,29,Wheel,make_1251,
subgroup_1251,008,Rim ,group_1251,
major_class_1252,01,MC,product_category_sp,
make_1252,03,Suzuki,major_class_1252,
group_1252,29,Wheel,make_1252,
subgroup_1252,009,Spoke,group_1252,
major_class_1253,01,MC,product_category_sp,
make_1253,03,Suzuki,major_class_1253,
group_1253,29,Wheel,make_1253,
subgroup_1253,010,Tire,group_1253,
major_class_1254,01,MC,product_category_sp,
make_1254,03,Suzuki,major_class_1254,
group_1254,29,Wheel,make_1254,
subgroup_1254,011,"Tire, 70/90",group_1254,
major_class_1255,01,MC,product_category_sp,
make_1255,03,Suzuki,major_class_1255,
group_1255,29,Wheel,make_1255,
subgroup_1255,012,"Tire, 80/90",group_1255,
major_class_1256,01,MC,product_category_sp,
make_1256,03,Suzuki,major_class_1256,
group_1256,29,Wheel,make_1256,
subgroup_1256,013,Tube,group_1256,
major_class_1257,01,MC,product_category_sp,
make_1257,03,Suzuki,major_class_1257,
group_1257,29,Wheel,make_1257,
subgroup_1257,014,Wheel Assembly,group_1257,
major_class_1258,01,MC,product_category_sp,
make_1258,04,Yamaha,major_class_1258,
group_1258,01,Accessories,make_1258,
subgroup_1258,001,Cage,group_1258,
major_class_1259,01,MC,product_category_sp,
make_1259,04,Yamaha,major_class_1259,
group_1259,01,Accessories,make_1259,
subgroup_1259,002,Chain Adjuster,group_1259,
major_class_1260,01,MC,product_category_sp,
make_1260,04,Yamaha,major_class_1260,
group_1260,01,Accessories,make_1260,
subgroup_1260,003,Clip,group_1260,
major_class_1261,01,MC,product_category_sp,
make_1261,04,Yamaha,major_class_1261,
group_1261,01,Accessories,make_1261,
subgroup_1261,004,Connector,group_1261,
major_class_1262,01,MC,product_category_sp,
make_1262,04,Yamaha,major_class_1262,
group_1262,01,Accessories,make_1262,
subgroup_1262,005,Guard Knuckle,group_1262,
major_class_1263,01,MC,product_category_sp,
make_1263,04,Yamaha,major_class_1263,
group_1263,01,Accessories,make_1263,
subgroup_1263,006,Handle Grip,group_1263,
major_class_1264,01,MC,product_category_sp,
make_1264,04,Yamaha,major_class_1264,
group_1264,01,Accessories,make_1264,
subgroup_1264,007,Horn,group_1264,
major_class_1265,01,MC,product_category_sp,
make_1265,04,Yamaha,major_class_1265,
group_1265,01,Accessories,make_1265,
subgroup_1265,008,Key,group_1265,
major_class_1266,01,MC,product_category_sp,
make_1266,04,Yamaha,major_class_1266,
group_1266,01,Accessories,make_1266,
subgroup_1266,009,Rivet,group_1266,
major_class_1267,01,MC,product_category_sp,
make_1267,04,Yamaha,major_class_1267,
group_1267,01,Accessories,make_1267,
subgroup_1267,010,Rubber,group_1267,
major_class_1268,01,MC,product_category_sp,
make_1268,04,Yamaha,major_class_1268,
group_1268,01,Accessories,make_1268,
subgroup_1268,011,Screw Set,group_1268,
major_class_1269,01,MC,product_category_sp,
make_1269,04,Yamaha,major_class_1269,
group_1269,01,Accessories,make_1269,
subgroup_1269,012,Sticker,group_1269,
major_class_1270,01,MC,product_category_sp,
make_1270,04,Yamaha,major_class_1270,
group_1270,01,Accessories,make_1270,
subgroup_1270,013,Stopper,group_1270,
major_class_1271,01,MC,product_category_sp,
make_1271,04,Yamaha,major_class_1271,
group_1271,03,Bearing and Collar,make_1271,
subgroup_1271,001,Ball Bearing,group_1271,
major_class_1272,01,MC,product_category_sp,
make_1272,04,Yamaha,major_class_1272,
group_1272,03,Bearing and Collar,make_1272,
subgroup_1272,002,Ball Race,group_1272,
major_class_1273,01,MC,product_category_sp,
make_1273,04,Yamaha,major_class_1273,
group_1273,03,Bearing and Collar,make_1273,
subgroup_1273,003,Collar,group_1273,
major_class_1274,01,MC,product_category_sp,
make_1274,04,Yamaha,major_class_1274,
group_1274,05,Brake,make_1274,
subgroup_1274,001,Brake Camshaft,group_1274,
major_class_1275,01,MC,product_category_sp,
make_1275,04,Yamaha,major_class_1275,
group_1275,05,Brake,make_1275,
subgroup_1275,002,Brake Pads,group_1275,
major_class_1276,01,MC,product_category_sp,
make_1276,04,Yamaha,major_class_1276,
group_1276,05,Brake,make_1276,
subgroup_1276,003,Brake Panel,group_1276,
major_class_1277,01,MC,product_category_sp,
make_1277,04,Yamaha,major_class_1277,
group_1277,05,Brake,make_1277,
subgroup_1277,004,Brake Rod,group_1277,
major_class_1278,01,MC,product_category_sp,
make_1278,04,Yamaha,major_class_1278,
group_1278,05,Brake,make_1278,
subgroup_1278,005,Brake Shoe,group_1278,
major_class_1279,01,MC,product_category_sp,
make_1279,04,Yamaha,major_class_1279,
group_1279,05,Brake,make_1279,
subgroup_1279,006,Caliper,group_1279,
major_class_1280,01,MC,product_category_sp,
make_1280,04,Yamaha,major_class_1280,
group_1280,05,Brake,make_1280,
subgroup_1280,007,Disc Brake,group_1280,
major_class_1281,01,MC,product_category_sp,
make_1281,04,Yamaha,major_class_1281,
group_1281,05,Brake,make_1281,
subgroup_1281,008,Piston,group_1281,
major_class_1282,01,MC,product_category_sp,
make_1282,04,Yamaha,major_class_1282,
group_1282,06,Cable,make_1282,
subgroup_1282,001,Brake Cable,group_1282,
major_class_1283,01,MC,product_category_sp,
make_1283,04,Yamaha,major_class_1283,
group_1283,06,Cable,make_1283,
subgroup_1283,002,Clutch Cable,group_1283,
major_class_1284,01,MC,product_category_sp,
make_1284,04,Yamaha,major_class_1284,
group_1284,06,Cable,make_1284,
subgroup_1284,003,Pump Cable,group_1284,
major_class_1285,01,MC,product_category_sp,
make_1285,04,Yamaha,major_class_1285,
group_1285,06,Cable,make_1285,
subgroup_1285,004,Speedometer Cable,group_1285,
major_class_1286,01,MC,product_category_sp,
make_1286,04,Yamaha,major_class_1286,
group_1286,06,Cable,make_1286,
subgroup_1286,005,Starter Cable,group_1286,
major_class_1287,01,MC,product_category_sp,
make_1287,04,Yamaha,major_class_1287,
group_1287,06,Cable,make_1287,
subgroup_1287,006,Tachometer Cable,group_1287,
major_class_1288,01,MC,product_category_sp,
make_1288,04,Yamaha,major_class_1288,
group_1288,06,Cable,make_1288,
subgroup_1288,007,Throttle Cable,group_1288,
major_class_1289,01,MC,product_category_sp,
make_1289,04,Yamaha,major_class_1289,
group_1289,07,Carburetor,make_1289,
subgroup_1289,001,Carburetor Assembly,group_1289,
major_class_1290,01,MC,product_category_sp,
make_1290,04,Yamaha,major_class_1290,
group_1290,07,Carburetor,make_1290,
subgroup_1290,002,Carburetor Cap,group_1290,
major_class_1291,01,MC,product_category_sp,
make_1291,04,Yamaha,major_class_1291,
group_1291,07,Carburetor,make_1291,
subgroup_1291,003,Carburetor Float,group_1291,
major_class_1292,01,MC,product_category_sp,
make_1292,04,Yamaha,major_class_1292,
group_1292,07,Carburetor,make_1292,
subgroup_1292,004,Carburetor Joint,group_1292,
major_class_1293,01,MC,product_category_sp,
make_1293,04,Yamaha,major_class_1293,
group_1293,07,Carburetor,make_1293,
subgroup_1293,005,Cover,group_1293,
major_class_1294,01,MC,product_category_sp,
make_1294,04,Yamaha,major_class_1294,
group_1294,07,Carburetor,make_1294,
subgroup_1294,006,"Holder, Carburetor",group_1294,
major_class_1295,01,MC,product_category_sp,
make_1295,04,Yamaha,major_class_1295,
group_1295,07,Carburetor,make_1295,
subgroup_1295,007,Main Jet,group_1295,
major_class_1296,01,MC,product_category_sp,
make_1296,04,Yamaha,major_class_1296,
group_1296,07,Carburetor,make_1296,
subgroup_1296,008,Mixing Chamber,group_1296,
major_class_1297,01,MC,product_category_sp,
make_1297,04,Yamaha,major_class_1297,
group_1297,07,Carburetor,make_1297,
subgroup_1297,009,Needle Jet,group_1297,
major_class_1298,01,MC,product_category_sp,
make_1298,04,Yamaha,major_class_1298,
group_1298,07,Carburetor,make_1298,
subgroup_1298,010,"Needle, Valve Assembly",group_1298,
major_class_1299,01,MC,product_category_sp,
make_1299,04,Yamaha,major_class_1299,
group_1299,07,Carburetor,make_1299,
subgroup_1299,011,Nozzle,group_1299,
major_class_1300,01,MC,product_category_sp,
make_1300,04,Yamaha,major_class_1300,
group_1300,07,Carburetor,make_1300,
subgroup_1300,012,Plunger,group_1300,
major_class_1301,01,MC,product_category_sp,
make_1301,04,Yamaha,major_class_1301,
group_1301,07,Carburetor,make_1301,
subgroup_1301,013,Throttle Rod,group_1301,
major_class_1302,01,MC,product_category_sp,
make_1302,04,Yamaha,major_class_1302,
group_1302,07,Carburetor,make_1302,
subgroup_1302,014,Throttle Screw,group_1302,
major_class_1303,01,MC,product_category_sp,
make_1303,04,Yamaha,major_class_1303,
group_1303,07,Carburetor,make_1303,
subgroup_1303,015,Throttle Valve,group_1303,
major_class_1304,01,MC,product_category_sp,
make_1304,04,Yamaha,major_class_1304,
group_1304,07,Carburetor,make_1304,
subgroup_1304,016,Valve Reed,group_1304,
major_class_1305,01,MC,product_category_sp,
make_1305,04,Yamaha,major_class_1305,
group_1305,08,Damper and Bushing,make_1305,
subgroup_1305,001,Bushing,group_1305,
major_class_1306,01,MC,product_category_sp,
make_1306,04,Yamaha,major_class_1306,
group_1306,08,Damper and Bushing,make_1306,
subgroup_1306,002,Clutch Damper,group_1306,
major_class_1307,01,MC,product_category_sp,
make_1307,04,Yamaha,major_class_1307,
group_1307,08,Damper and Bushing,make_1307,
subgroup_1307,003,Damper,group_1307,
major_class_1308,01,MC,product_category_sp,
make_1308,04,Yamaha,major_class_1308,
group_1308,08,Damper and Bushing,make_1308,
subgroup_1308,004,Hub Damper,group_1308,
major_class_1309,01,MC,product_category_sp,
make_1309,04,Yamaha,major_class_1309,
group_1309,09,Electricals,make_1309,
subgroup_1309,001,Battery,group_1309,
major_class_1310,01,MC,product_category_sp,
make_1310,04,Yamaha,major_class_1310,
group_1310,09,Electricals,make_1310,
subgroup_1310,002,Brake Switch ,group_1310,
major_class_1311,01,MC,product_category_sp,
make_1311,04,Yamaha,major_class_1311,
group_1311,09,Electricals,make_1311,
subgroup_1311,003,Brush Terminal,group_1311,
major_class_1312,01,MC,product_category_sp,
make_1312,04,Yamaha,major_class_1312,
group_1312,09,Electricals,make_1312,
subgroup_1312,004,Bulb,group_1312,
major_class_1313,01,MC,product_category_sp,
make_1313,04,Yamaha,major_class_1313,
group_1313,09,Electricals,make_1313,
subgroup_1313,005,CDI,group_1313,
major_class_1314,01,MC,product_category_sp,
make_1314,04,Yamaha,major_class_1314,
group_1314,09,Electricals,make_1314,
subgroup_1314,006,Charging Coil,group_1314,
major_class_1315,01,MC,product_category_sp,
make_1315,04,Yamaha,major_class_1315,
group_1315,09,Electricals,make_1315,
subgroup_1315,007,Circuit Breaker,group_1315,
major_class_1316,01,MC,product_category_sp,
make_1316,04,Yamaha,major_class_1316,
group_1316,09,Electricals,make_1316,
subgroup_1316,008,Coil Pulser,group_1316,
major_class_1317,01,MC,product_category_sp,
make_1317,04,Yamaha,major_class_1317,
group_1317,09,Electricals,make_1317,
subgroup_1317,009,Condenser,group_1317,
major_class_1318,01,MC,product_category_sp,
make_1318,04,Yamaha,major_class_1318,
group_1318,09,Electricals,make_1318,
subgroup_1318,010,Flasher,group_1318,
major_class_1319,01,MC,product_category_sp,
make_1319,04,Yamaha,major_class_1319,
group_1319,09,Electricals,make_1319,
subgroup_1319,011,Fuel Meter Sender Assembly,group_1319,
major_class_1320,01,MC,product_category_sp,
make_1320,04,Yamaha,major_class_1320,
group_1320,09,Electricals,make_1320,
subgroup_1320,012,Generator Cover,group_1320,
major_class_1321,01,MC,product_category_sp,
make_1321,04,Yamaha,major_class_1321,
group_1321,09,Electricals,make_1321,
subgroup_1321,013,Headlight Socket,group_1321,
major_class_1322,01,MC,product_category_sp,
make_1322,04,Yamaha,major_class_1322,
group_1322,09,Electricals,make_1322,
subgroup_1322,014,Ignition Coil ,group_1322,
major_class_1323,01,MC,product_category_sp,
make_1323,04,Yamaha,major_class_1323,
group_1323,09,Electricals,make_1323,
subgroup_1323,015,Light Coil,group_1323,
major_class_1324,01,MC,product_category_sp,
make_1324,04,Yamaha,major_class_1324,
group_1324,09,Electricals,make_1324,
subgroup_1324,016,Magneto,group_1324,
major_class_1325,01,MC,product_category_sp,
make_1325,04,Yamaha,major_class_1325,
group_1325,09,Electricals,make_1325,
subgroup_1325,017,Primary Coil,group_1325,
major_class_1326,01,MC,product_category_sp,
make_1326,04,Yamaha,major_class_1326,
group_1326,09,Electricals,make_1326,
subgroup_1326,018,Rectifier,group_1326,
major_class_1327,01,MC,product_category_sp,
make_1327,04,Yamaha,major_class_1327,
group_1327,09,Electricals,make_1327,
subgroup_1327,019,"Relay, Starter",group_1327,
major_class_1328,01,MC,product_category_sp,
make_1328,04,Yamaha,major_class_1328,
group_1328,09,Electricals,make_1328,
subgroup_1328,020,Rotor,group_1328,
major_class_1329,01,MC,product_category_sp,
make_1329,04,Yamaha,major_class_1329,
group_1329,09,Electricals,make_1329,
subgroup_1329,021,Signal Light,group_1329,
major_class_1330,01,MC,product_category_sp,
make_1330,04,Yamaha,major_class_1330,
group_1330,09,Electricals,make_1330,
subgroup_1330,022,Spark Plug Cap,group_1330,
major_class_1331,01,MC,product_category_sp,
make_1331,04,Yamaha,major_class_1331,
group_1331,09,Electricals,make_1331,
subgroup_1331,023,Stator Assembly,group_1331,
major_class_1332,01,MC,product_category_sp,
make_1332,04,Yamaha,major_class_1332,
group_1332,09,Electricals,make_1332,
subgroup_1332,024,Switch Assembly,group_1332,
major_class_1333,01,MC,product_category_sp,
make_1333,04,Yamaha,major_class_1333,
group_1333,09,Electricals,make_1333,
subgroup_1333,025,"Switch, Ignition Assembly",group_1333,
major_class_1334,01,MC,product_category_sp,
make_1334,04,Yamaha,major_class_1334,
group_1334,09,Electricals,make_1334,
subgroup_1334,026,"Switch, Neutral  Indicator",group_1334,
major_class_1335,01,MC,product_category_sp,
make_1335,04,Yamaha,major_class_1335,
group_1335,09,Electricals,make_1335,
subgroup_1335,027,"Switch, Stop Light",group_1335,
major_class_1336,01,MC,product_category_sp,
make_1336,04,Yamaha,major_class_1336,
group_1336,09,Electricals,make_1336,
subgroup_1336,028,Voltage Regulator,group_1336,
major_class_1337,01,MC,product_category_sp,
make_1337,04,Yamaha,major_class_1337,
group_1337,09,Electricals,make_1337,
subgroup_1337,029,Wire Harness,group_1337,
major_class_1338,01,MC,product_category_sp,
make_1338,04,Yamaha,major_class_1338,
group_1338,10,Engine Parts,make_1338,
subgroup_1338,001,Air Cleaner,group_1338,
major_class_1339,01,MC,product_category_sp,
make_1339,04,Yamaha,major_class_1339,
group_1339,10,Engine Parts,make_1339,
subgroup_1339,002,Air Cleaner Element,group_1339,
major_class_1340,01,MC,product_category_sp,
make_1340,04,Yamaha,major_class_1340,
group_1340,10,Engine Parts,make_1340,
subgroup_1340,003,"Arm, Gear Shift",group_1340,
major_class_1341,01,MC,product_category_sp,
make_1341,04,Yamaha,major_class_1341,
group_1341,10,Engine Parts,make_1341,
subgroup_1341,004,Axle,group_1341,
major_class_1342,01,MC,product_category_sp,
make_1342,04,Yamaha,major_class_1342,
group_1342,10,Engine Parts,make_1342,
subgroup_1342,005,Belt,group_1342,
major_class_1343,01,MC,product_category_sp,
make_1343,04,Yamaha,major_class_1343,
group_1343,10,Engine Parts,make_1343,
subgroup_1343,006,"Blind, Plug Shift Cam",group_1343,
major_class_1344,01,MC,product_category_sp,
make_1344,04,Yamaha,major_class_1344,
group_1344,10,Engine Parts,make_1344,
subgroup_1344,007,Breather,group_1344,
major_class_1345,01,MC,product_category_sp,
make_1345,04,Yamaha,major_class_1345,
group_1345,10,Engine Parts,make_1345,
subgroup_1345,008,Camshaft Complete,group_1345,
major_class_1346,01,MC,product_category_sp,
make_1346,04,Yamaha,major_class_1346,
group_1346,10,Engine Parts,make_1346,
subgroup_1346,009,Cap,group_1346,
major_class_1347,01,MC,product_category_sp,
make_1347,04,Yamaha,major_class_1347,
group_1347,10,Engine Parts,make_1347,
subgroup_1347,010,Clutch Boss,group_1347,
major_class_1348,01,MC,product_category_sp,
make_1348,04,Yamaha,major_class_1348,
group_1348,10,Engine Parts,make_1348,
subgroup_1348,011,Clutch Housing Assembly,group_1348,
major_class_1349,01,MC,product_category_sp,
make_1349,04,Yamaha,major_class_1349,
group_1349,10,Engine Parts,make_1349,
subgroup_1349,012,Clutch Lining,group_1349,
major_class_1350,01,MC,product_category_sp,
